left,top,width,height,conf,text,page
791.0,110.33,124.22,33.78,72.56,11) www.trome.pe © Whatsapp 951—665—767 _ facebook.com/tromepe 7 ©tromepe,1
1046.75,1402.38,112.5,97.12,73.5,"lal l_ . »©, ZA © Página 8",1
1791.63,2873.95,38.16,22.0,71.42,"ea para compras de Despacho pueden variar, a validación de compras. y validas hasta el 28 de del 208",1
223.75,144.5,57.75,41.5,74.75,2 — (AL DÍA),2
447.2,375.4,227.4,77.2,88.2,EL SONÁMBULO Y SUS ALUMNOS,2
516.56,1451.37,73.91,28.77,88.33,"| fotógrafo Gary llegó al restaurante por sus talla— rines al pesto con su churrasco encima y su jarrita de chicha morada. ”María, llegué temprano a la Re— acción y me encontré con 'El Sonámbulo”, el legen— dario redactor de Policiales. Estaba preparando la charla para sus alumnos de Periodismo. 'Gary, esta vez continuaré comñentandoles qué libros resultan imprescindibles leer para su carrera. Hablaré de dos magníficas obras: una de Mario Vargas Llosa y otra de Manuel Scorza. ©CONVERSACIÓN EN LA CATEDRAL: Nuestro genial Premio Nobel, Mario vargas Llosa, nos presenta una radiografía del gobierno del general Manuel Odría, un régimen que se caracterizó por la corrupción generali— nada desde las altas esferas del poder, con un ministro de Gobierno y Policía, sin escrúpulos, que tiene comiendo de su mano a empresarios lobbistas, entre los que se encuentra el padre del protagonista, Avalista, un joven periodista que siempre se mantuvo ajeno a la bonanza económica de su familia y que vive de su humilde sueldo de hombre de prensa. Lo aluci— nante de la obra es que, con novedosas técnicas narra— tivas, Vargas Llosa se las ingenia para contar la vida de Avalista, su infancia y también el desarrollo de la políti— ca del llamado 'Ochenio', con revolución incluida, pros— títulos Al, empresarios, como su padre, que ”salen del clóset”. Todo esto narrado desde la mesa de una chin— gana con nombre pomposo ”La Catedral”, durante una conversación entre Avalista y el antiguo chofer de su papá, Ambrosio. En este libro se consigna la legendaria frase: ¿En qué momento se jodió el Perú? POR RANCAS: Escrita por Manuel Scor— za. Trata sobre la valiente lucha de una comunidad campesina de Cerro de Pasco no solo contra los abu— sos de los grandes hacendados, también contra la vo— raridad de la empresa minera norteamericana Cerro de Pasco Corporation. Esta empresa, con el apoyo de las autoridades del gobierno de Lima, además de ex— flotar a los comuneros en las minas, también se apo— era de sus tierras. Todo con el apoyo del implacable juez Montenegro y su esposa doña Pepita. Con una prosa magistral y de poeta, Scorza narra la desigual lucha de los comuneros para defender sus tierras de los abusos de la ley y la minera. por Rancas' es solo la primera parte de la 'Guerra silenciosa”, pu— delicada por Scorza, que luego seguiría con 'El jinete in— somne', 'La tumba del relámpago' y 'El cantar de A 3 pito Robles'” Los alumnos se quedaron |mpacta y corrieron al jirón Quilla a comprar sus libros”. Ese señor, Sonámbulo', es un maestro. Me voy contenta porque aprendí algo más. Me voy, cuídense.",2
1348.5,149.17,115.83,26.83,91.33,MIERCOLES 28 DE NOVIEMBRE DEL 2018,2
1256.2,1015.2,94.2,38.8,88.8,Rec¡buo manotazo en la calle,2
1280.53,1235.83,59.3,26.57,89.37,"Estaba caminando por el jirón Moque— © 4 gua, en el Centro de Lima, cuando una mujer conversaba con otra persona movien— do las manos y al pasar por su lado me dio un manotazo en el ojo izquierdo. Tuve que ir a una clínica de emergencia. Hay personas que tienen esa costumbre y bloquean la vereda sin pensar en los demás. ¡Sean más civilizados! Hugo García L. : :",2
1734.42,387.67,103.75,39.67,67.75,ME DIJERON QUE AQUÍ _E PODÍA DEJAR M/ APORTE ECOA/ÓM/CO p% 74,2
