left,top,width,height,conf,text,page
2622.56,1011.89,37.33,124.89,66.67,www.trome.pe Whatsapp 951—665—767 _ [F _ facebook.com/tromepe y ©tromepe,1
2466.6,1813.0,27.6,85.6,90.6,MIERCOLES 27 DE JUNIO DEL,1
1979.43,785.0,78.71,216.21,72.57,tr ie SELECCION 2—0 A AUSTRALIA Y DIO UNA GRAN ALEGRIA A LOS HINCHAS,1
516.75,1695.38,45.62,86.25,43.0,"”=< a l p | | E á TE l , a i e ll (",1
223.75,144.5,57.75,41.5,74.5,2 — (AL DÍA),2
523.0,1421.31,76.74,30.8,88.16,"l fotógrafo Gary llegó al restaurante por un rico plato de lentejas con un bistec encima, arroz blanco gra— bendito y ensalada fresca. Para tomar se pidió su jarrita de doliente al tiempo. ”María, llegué temprano y me encontré con el legendario periodista de policiales ”El Sonámbulo”. Vestía su clásico gabán gris que le llega hasta la rodilla y tenía su cigarro en la boca. Es al único que dejan fumar en la sala de Redacción. Mi amigo lleva cerca de treinta años trabajando únicamente en Policia— les. Está escribiendo una novela que romperá esquemas. ”No me desespero por publicar, como otros que sacan libros como si fueran boletines para leer en la combi. Aspiro a escribir una novela vital sobre la violencia que he vivido en carne propia. Por ahora me dedico a trabajar y a darles charlas a los alumnos de Periodis— mo, que ya están por venir”. Justamente se aparecieron diez estudiantes, entre ellos la guapita chica de lentes y el gordito preguntón. 'Gary, dos universidades ”truchas' me pedían que ense— ñe, pero no me veo en un salón para 200 alumnos que ni tiene ventanas y la mayoría está chateando. A estos diez alumnos sí les interesa aprender. En la semana vamos a repasar algunos de los más emblemáticos cuentos policiales. Esta mañana les presentaré un clásico de Jorge Luis Borges: Emma Zunz. Es un cuento sobre la venganza de una muchacha sana, buena y trabajadora, del mismo nombre que el título, contra su empleador, Varón Leventhal, culpable de que a su padre lo acusa— ran de ladrón, lo encarcelaran y terminara suicidándose en Brasil. Cuando ella leyó la carta, armó un plan para matar a Leventhal, asegurándose de aparentar que lo hacía en defensa propia. Para ello se va al muelle escoge una víctima: un marino sueco borracho. Ella se hace pasar por y sostiene relaciones con el navegante. El le paga y ella destruye el dinero. Luego va a la fábrica y le dice a Varón Leventhal que planean una huelga, por lo que el jefe la cita para que le dé nombres. Luego induce a Varón a que salga de su despacho para buscarle un vaso con agua. Allí coge el arma del verdadero ladrón, que estaba guardada en el escritorio; al volver este, lo mató con tres tiros. Llamó luego a la policía y dijo: ”El me violó alafuerza, lo maté en defensapropia”, Efectivamente, joven presentaba la vagina inflamada y con semen del marinero. Pero nadie se percató de eso y ella vengó a su padre'. Cuando el terminó el relato, los jóvenes se quedaron con la boca abierta. Vaya historia la que escribió el argentino Jorge Luis Borges. Bueno, muchachos, la próxima semana continuamos”, dijo el pe— riodista, que se puso sus gafas negras y salió por el jirón Santa Rosa todo misterioso”. Pucha, qué tales historias. Me voy, cuídense.",2
1309.67,149.17,96.67,27.83,91.0,MIERCOLES 27 DE JUNIO DEL 2018,2
2538.2,269.6,26.0,39.6,40.0,a a ) e it,2
1221.17,1202.0,88.0,45.17,84.5,Saluda E Ia gran Regma Alcove,2
1265.32,1392.21,62.02,26.41,89.68,"(> Regina Alcove no solo es una gran actriz, también tiene una linda voz, Siempre la escucho en el programa de música románti— ca que tiene en una conocida radio, Cuando estoy en Lima o en mi Cusco querido, siempre la sintonizo. Desde acá quiero enviarle un gran saludo a la también mamá de Gian Marco.",2
1562.25,1579.0,43.5,40.0,81.0,Eldin Salas | :,2
1289.23,1765.21,63.33,28.31,86.92,"Regina Alcove es hija de la actriz peruana Marioneta Treta y el cantante brasileño Ray Akcóver. Saltó al estrellato cuando protagonizó la telenovela 'El adorable profesor Aldao”, allá por los años 70. Nos sumamos a los saludos del lector.",2
1440.44,2045.0,96.11,37.22,89.78,"”Gracias, muchachos (de la selección), por las importantes leccio—",2
1843.67,1200.5,79.5,45.33,83.5,; Cuestiona a Julio César Urbe,2
1881.41,1397.55,52.93,27.5,74.95,(D Escuché a Julio César Urbe por Fox Sports. Dijo que ningún jugador perua— : hizo un gran Mundial. Aquí discrepo con el : talentoso jugador de fútbol. En esta Copa : del Mundo se ha visto una selección perua— : na muy unida y solidaria. Los resultados no u e e e EE el ta T |,2
1875.25,1763.33,52.19,30.08,66.67,"Julio César Urbe es uno de los mejores 10* H e e E e y ss a a e ee : _ Jugadores para destacar en este Mundial: André : Carillo, Luis Advíncula y Pedro Aquino.",2
1520.08,2093.38,77.23,34.92,84.31,nes que nos han dejado: perseveranc¡a trabajo en equipo y amor f./ RME,2
1211.25,2132.12,64.0,33.12,90.75,por el Perú. A seguir todos su ejemplo”.,2
1605.25,2160.0,169.0,50.5,74.75,MARTÍN PIZARRA (PRESIDENTE) K,2
