left,top,width,height,conf,text,page
1260.71,157.0,49.43,25.86,77.86,Whatsapp — — ANO 18 e 6792,1
818.45,458.19,43.87,39.81,57.42,"N_n_. raj A MIERCOLES 27 BE MAYO DEL 2020 í3[ s y a / ,.__1¡! |3[Y D_/G»<g ""';/7[ |¡'/l (X ¡'I E 3 …)l' …)[( p :¡ I""J N',""'¡ *) 5",1
678.0,641.33,49.33,67.17,47.17,lr u VJ] y X“--—4) J$__I,1
505.0,803.75,47.5,54.25,56.5,"U = n, Z",1
597.86,959.57,29.71,45.14,56.29,= (m — 'j >» ) 7¿_,1
1006.67,2225.33,105.42,63.5,58.0,".| /l/”—"" , y 1 | gEER%/©“[N] /“ 7;¡%“_;“%—?DE_J:—/E E | |",1
2354.5,2547.8,60.8,42.1,48.9,".|”'T([u E _L ,1"" r'x(g¿r' ;]J]_%< A ES) J|.¡H|1 15",1
723.16,435.38,60.94,26.97,81.5,"”. a tt halló algo que J| los paleontólogos ie a do por años: el diente de un mega— jodón [tiburón prehistórico). Dicha especie se extinguió hace dos millones de años, tenía",10
199.83,523.0,168.67,48.33,80.67,&*ESTADOS UNIDOS Encuentra diente de tiburón,10
645.67,743.11,68.7,26.67,85.96,A £ largo y pesaba hasta 50 prehistórico — El diente mide unos 12 cen— tímetros. Expertos de la Universidad de Florida con— ne firmaron el hallazgo.,10
266.45,807.27,72.27,26.55,87.64,"G» Cuando caminaba por la Reserva Eglin, acompañada de su perro",10
1226.0,157.17,90.33,24.83,91.0,MIERCOLES 27 DE MAYO DEL 2020,10
1092.33,285.0,127.5,42.83,44.5,O Sí s _lUÁro_f“(1m mue lInclispeción,10
1295.45,708.18,45.36,25.91,53.55,1ulr»mí(c: (a)nllb | |(alo[(:l un proteid a E ¡xerr l oÍo](all(3f,10
662.43,916.0,132.29,31.14,73.14,ESPECIALISTAS __ *EN MEDIO DE LA PANDEMIA,10
282.29,1202.0,185.43,39.43,88.71,APROVECHAR LAS FACILIDADES QUE DAN ENTIDADES FINANCIERAS,10
342.71,2124.86,106.43,49.14,50.71,0f“|b]f“ 0”*] ku IN 0|[3 “|ÍIUÚ“EJ L¿,10
289.67,2388.0,65.44,26.89,52.78,© n&alltommto 18 yy s r— s eom llke—,10
757.0,1171.5,302.75,147.75,68.75,eo EVITO EN DEUDAS,10
1249.42,1569.83,85.83,25.5,87.67,"Panorama claro con deudas de tarjeta de crédito, prés— tamos personales, créditos",10
1346.43,1679.86,84.57,25.14,81.93,hipotecarios y vehículares. JUANJOSE financiero. Vea E gratis su reporte de deudas en wwwinfo—,10
1333.42,1790.0,81.92,25.92,88.33,"Compre lo necesario, no por impulso. Fondo de emergencia: Si tiene ahorrado,",10
1286.25,1849.75,77.25,23.75,90.12,puede ser el momento de usarlo. con especialistas.,10
2209.0,264.5,65.0,27.0,71.25,"&*POLONIA na', en el",10
1978.83,383.33,96.17,40.67,73.67,"Se pe|ea (Polonia), para con Ossa",10
2182.53,655.83,64.25,25.03,87.14,"tratar de aho— gala en la poza que tiene para refrescarse. El hom— bre fue denunciado y podría pasar buen tiempo tras las rejas. ”Nuestra 'Sabina' está algo enferma, por eso su ata— cante logró sobrevivir, solo se llevó algunos arañazos. Sin embargo, la osa pre— G> Un sujeto ebrio ingre— — senta _cu¿;dros de__angustia só al lugar donde se y nerviosismo”, dijo un encuentra la osa 'Sabi— vocero del parque. [<]",10
2062.41,1410.11,140.08,33.99,76.43,"a situación financiera de muchas familias, du— ranteestapandemia, setornamáscríticaconlas deudascontraídas o que ya arrastraban de an.— esel deemergencia”Hay posibilidades de'congelamiento' y plazos, pero veces ni asi es fácil saldarlascuentas. ”Sedeberenegociar el pago de deudas y/o aprovechar las facilidad es deparo queda entidad financiera;pe— roademáseliminarlos gastos innecesarios, formas insignificantes que parezcan (compra de postres, gas— tradicionales de delivery, membresías uotros). Aho— orar permitirá decidir mejor próximas acciones para generar nuevos ingresos”, señala Juan JoséLuna, espe— ciclista en finanzas personales de alDía, empresa pe— ruana asesoría financiera y solución dedeudas. PERFILCREDITICIO A su vez, Sergio Soto, especiclistade Equifax— Infocorp, precisa que ”sedebe tenermapea— cuánto se gastarán comida, vivienda, ser— vicios yotros, para respetar el presupuesto y no adquirir deudas queno puedan pagar y SERGIO — perjudiquen perfilcrediticio”. Además, te— SOTO — nerclaroconcuántodinerocuentahastafin demes, cuáles son sus deudas ala fecha y cuánto lefal— taparacancelar. Finalmente, Sentinel empresa global deser— vicios desinformación financiera, señalando dejardees— tara tanto descrédito comunicarse con los acree— d ores para alguna asistencia. (Isabel Medina)",10
1801.22,1936.44,118.0,38.89,84.33,¿<También programar todos los gastos y ahorrar al máximo,10
1810.5,2091.5,177.5,50.5,80.0,Capturan a Mañosocitaba a,10
1955.2,2242.4,64.8,25.6,83.3,El peligroso Luis Modes— G» Cuando esperaba a una nue—,10
1497.92,2283.75,62.92,27.42,68.5,"a ta ne C> to Cule Castaña (23), *Papotin', fue detenido por",10
2127.75,2292.17,53.67,23.5,90.08,"va víctima en un hostal de Ate, Paul Romero Sería (25) fue",10
1055.53,2411.13,51.67,21.87,42.87,"ea a ep picul i tar eg e la st p w»1r»1 ls |ax4 a fex, |ní;lrl""(d[nhlnl 15",10
1026.8,2557.8,71.6,32.6,31.0,"95 ,,;|P1k57¿a e t r",10
1662.3,2427.65,71.35,24.26,90.87,"estar involucrado en el ase— sinto de Franklin Espinosa Quispe, Detectives del Depincri Villa El Salvador lo atraparon entre las avenidas Luis Par—",10
1550.61,2573.87,61.48,24.3,85.87,"do y Miguel Grau, en San Juan de Miraflores, con una orden de detención preliminar, por el crimen ocurrido en febrero. [MRC) [+]",10
2118.31,2472.56,62.22,24.07,90.06,detenido al ser acusado de abusar sexualmente de dos menores a las que captó por las redes sociales. Agentes del Depincri Callao lo atra— paron en la cuadra 1 de la avenida Central por una orden de detención preliminar *Paul' o citaba a las niñas y les daba gaseosas con una sustancia. (K. Romero),10
175.1,751.1,276.62,41.57,51.95,"Últimofindesemana lln05!|lamf¿ilhtátémí¿i5nx ¿Jp05t(qujeísemral¡— ecenllasredestspcia> I|es*lEbgerentegfeneraI(de1la Epastelena“Mana'Almenarar,, Garlosidella'ñlomun¡f0rmado: 'dep|esfa'eabe2fa(c0nsu[mo— 'ch¡|a(en1la'espaIdaw;aibordo) l ítregar¡l05*ped¡dos*atdomlc¡— I|lo.y,reca|c0&lsusicl|entes'que fienganipacienciabuenhu= |mory¡empatlacon1l05ich¡coa |repart¡dores*¡puesfel a 'daque'atsusí18oanos*hac¡a'de— I|Nery¡dep|z:zasfcon'el.suen0n Rl c0mprarseun1elev¡sorpa— |rawenellMund¡al",11
182.5,1230.67,140.67,34.5,56.83,"[ osasíestr'an1bajlotsucon— ítrol,y¡ idar.suisalud1pues(ell luego 0vafa¡volver",11
279.93,1626.36,142.0,32.43,59.5,"ol. n. s' ríriíd'o:s??? lL0quelmasmemo— xwaeranuestra,gen— buscanilasta!— fiermativasposi— |nenlosjpuestos (dettrabajoypien— ss ti amo si que pi íf|nam|entocon1nuestros¡p —",11
208.1,2123.4,198.9,36.1,51.8,"s*proveedores;y¡ |negoc¡anc0n1lospn. I|acadena'deyalor;,pagarílos fa|qu¡leresiqueísenrentados |ponfamul¡as1porquee||05w¡— o e s .colegasjparaun|rnosmcom— e",11
187.8,2486.5,188.2,38.7,51.1,"¿¿que_sens—a… ll—ini1994yoítenla ría 'ep0ca'de¡terronsmoneh|— pennflac¡0n%0yen¡a'de,una s e s 'do,wtener¡una1elews¡0n»fas¡ .quecuandoíllegaron]las*mar—",11
575.95,726.9,179.24,35.81,55.43,.cas*|nternac¡0naIe51traba— Je K|ngy;en1Plz:za Traba¡e* lh0ras'para1l|egarta1m|sjprop¡— |naso xv¡0¿pararaprendenmuchoso— Ibretatencióntal I|udhr$sonrelrmentend¡fqueell 'ch|c0que'hace*delwery¡es&un¡ e 5] m0ch|la[gener&al |m¡s(cas¡(45oa fos: llaemarcióntdelle igaralunalcasay; 'dec¡nuque¡tenga un t dull cedi al ¿éPonquetcre'e's) M,11
611.29,1507.67,152.96,37.58,43.12,y .quep¡decomuda]p oe ©moc¡0nalmentecon;suw— da]prewa*altc0ronawrus |mer%para'el ¡ ie ¿g€reésfque¿vafa'camb¡ánlal e llnandemláo) s eo '0troílado'de1|a'ofertvay¡del|Ia— |p:0n'er¿a'l(eonsurmíidb&rtál(een— [ ee ( sl a imarizadlas:relacionesysime s ¿¿Que¿fráse¡se¿t'e) iEnealamen—,11
1872.25,485.25,104.0,74.0,53.0,ei ( u!a'¡ ),11
1904.83,668.33,113.67,62.0,61.17,"O©MPRAF?8E, — lUNITEÚE)V¡ e VER ELIMÚN[DIAL",11
2146.78,615.67,212.11,40.22,60.11,"(©ueelemprendedonse: un;solopuno.y, poneable*de,su]metrocua— eo p[dés*aíla¿genfe) (ql[e1 quapac¡ [humonconflosirepa (¿Par¿quetenwas'este¡mem",11
1906.0,753.0,71.25,48.75,65.0,", d… …' WLUELT©)",11
1868.67,1802.52,121.0,31.57,58.0,"©El temprendimiento; (débetircontupasión ¡porque hay.muchos: .comp¡tlendo con'lo imismo;debesvender ei E imercado. i inecesidadestiene;, ¡para'diseñartuoferta' imásadecuada. ©Pensarquetu eo l eo os (despachos",11
2239.5,905.7,163.5,36.7,61.4,lLa]persona'queíte1lleva S (queestan1en]pnméra]llnea porqueesechlcoha_ oe n&salgasmse;poneen]r pone ÍL'05*repa rtos*son1un ca—,11
