left,top,width,height,conf,text,page
1112.33,122.0,56.56,26.33,50.67,Whatsapp 951—665—767 e a l ea © o e,1
1674.88,1053.25,320.0,90.25,59.88,RESTAURANTES Y FOLLARÍAS EIE.'$Í [H] PE©I]I.S POR DELMER,1
1743.33,1761.33,155.5,54.17,68.83,POR [UIES ID)E (C©R.NA RADS S[I(GUEN,1
805.91,2420.0,106.82,58.73,49.36,l MUEREN W 1' “ '“ “ (_([_ /íf .©S m¡ou¿%'¿,1
182.86,365.86,175.57,48.71,86.71,&AFIRMA ESPECIALISTA Compartir lápiz labial es peligroso,10
670.83,490.33,70.1,25.43,88.19,"G> El lápiz labial, bases, correctores, máscara de pestañas y brochas son los principales cosméticos que suelen compartirse entre familiares y amistades, pero hay que tener cuidado. ”En estos tiempos de pan— demia, el maquillaje debe ser solamente de uso per— sonal”, señaló la especialista en salud ambiental del Ins— titulo Nacional de Salud [INS), María del Car—",10
1139.83,158.5,72.5,23.5,89.17,LUNES 4 DE MAYO DEL 2020,10
1457.64,450.18,54.09,24.0,43.36,50 ta la dades Nicole e |oit»mn( ell sin a 1IE£%(¿[*,10
1953.8,327.0,204.6,53.0,86.4,Darán orientación _ oftalmológica gratis,10
1864.12,575.19,82.44,25.41,83.31,"GD eie! gratqita. . Oftalmosalud brindará orientación oftalmológica a distancia, a través de las redes sociales, plataformas virtuales, teléfono o video— llamadas, mientras dure el ”Estado de emergencia”. Se usará Google Meet,",10
1840.25,737.5,66.75,25.5,91.0,Zoom y WhatsApp. Los,10
740.4,794.8,42.0,29.6,64.8,que el Covid—19 ul E,10
1109.5,769.5,46.25,27.0,41.25,esta e ds e,10
825.0,1078.86,107.14,51.14,54.14,el AFIRMA QUE VIDEOLLAMADA l ta ei,10
392.64,1873.14,171.14,32.71,74.0,"en tir se cerca de la — elcontactofísico(abrazos familia, pareja amigos ahora es zad o por las videollama— másfácil,puesen — dasylasreunionesvir— tiempos decuarentena. tuales.",10
198.25,2024.0,34.75,35.0,41.0,fo T AO Nid,10
1051.9,2194.8,55.3,22.8,55.5,ts e (doi|k—…3/lfil0(o].q d ne S [o'i'm[c: lll.lnl (crahiitdl [qu—,10
1016.12,2350.5,53.75,28.25,54.25,|oxuiltox» M Jlnn;»tt: |Enl IIII|1IVA(0(“X(I mi est ir,10
1818.0,782.8,121.6,24.0,84.0,interesados deben escribir a contactoQoítalmosa—,10
2271.27,768.27,58.8,23.07,86.07,sus datos y número de con— tacto. También se puede escribir al inbow del Face—,10
1874.49,1344.56,131.79,30.61,75.14,"lud.com.pe un mensaje con — book. [+] RECOMENDACIONES caquesibienesbeneficio— Establezca horarios para usar el celular, sotenerestecontacto, hay tablet o laptop. queestablecerreglas. ¿Cuidado con enseñar imágenes sugeren— 13 — tes a los amigos, todo queda grabado en el ”Porelteletrabajo tendre— . móvil. mos reuniones virtuales, — padres comuníquense más con sus video conferencias y no hijos y establezcan horarios. Pueden bajar la toallas personas pue— < aplicación Familylink para controlar sus lla— de n conectarse cuando : malas | mensajes serequiera.—Laparejasde— en ben comunicarsebienpa— ParalapsicólogaNan— raevitarresentimientos”, e — que E cySánchez,e(jstas hen;;1— r[r)1er;ílionó. N mientas ayudan mucho etallóqueno hayquesa— aUtoe_5tlma y ano sentirnos solos, ele— — turarlasconversaciones, perm[ten saber que var nuestra autoestima cadafamiliatienesuscos— P darnos cuenta de tumores algunos |GS Importamos a 3c/uámtolesimpo¡.'ta— no les gus y ta qu gg los otras personas personas. ”Puedenunir— ”Porlasherra— sala reunión, qui— mientas de internet tar le la imagen y solo (WhatsApp,Zoom, hablar Esonosigni— Facebook) pelea— NANCY — ficaquenolesimpor— :mos'menos,nonos — SÁNCHEZ talafamilia”,advirtió extrañamostanto y Japsicóloga. ”Losma— — yo rcitos del hogar se han jorsonrisa. Ynosarregla— — sentidomásacompaña— pues sabemos dos,semuestranmásfeli— quetenemosuna'cita”, ces,puesyanosesienten afirmaSánchez. excluidos”, indicó.(Natha— Lapsicoterapeutaexpli— — lieSalazar) &PUEBLO LIBRE",10
1482.2,2109.8,196.2,58.2,86.8,Vecinos de edificio temen contagiarse,10
1725.47,2324.76,63.35,25.88,88.12,"Vecinos del edi— G» oficio ubicado en La Mar] 1081, Pueblo Libre, están preocu— lados porque un",10
2045.8,2125.6,173.4,51.2,89.0,Abuelos infectados en casa hogar,10
2033.82,2321.68,64.77,26.77,83.95,"Unos 20 ancianos GD de la Casa Hogar ”Los Abuelos', de Sur— co, necesitan ayuda. La enfermera Gladys Correa [43) contó que",10
1039.0,2455.2,26.8,25.8,43.0,ee puesta ei D a,10
1126.4,2552.4,36.0,21.6,53.0,pue ses em loss a,10
1545.85,2524.07,62.41,23.88,90.0,inquilino es médico y ha sido trasladado de Hacho para reforzar a la Contrataría en la lucha contra el coronavirus. Afirman que puede contagiarse y ser un riesgo para los demás. Piden que le den aloja— miento en otro lugar. [+],10
2130.74,2529.66,64.0,25.29,90.11,"5 ancianos y 3 técnicos han dado positivo para Covid—19. ”El Ministerio de Salud vino, hizo algunas pruebas y se fue”, dijo angustiada. Pidió que a todos les hagan la prueba rápida. Para apoyarlos llamar al 273—3046. G",10
222.33,551.83,99.17,66.17,54.67,GA l'?-aa3 m*1€s©© 61 EWC¿ I_Q,11
1477.6,422.6,109.2,35.4,52.8,noxdellostereadores: delhmuneco[d¡ab& o a /A,11
1693.29,703.77,125.16,37.9,51.03,tcióntentelimundoxdelksétimo: ngeles'llohnl (artg¡yllos(c¡ne ie Lafiateoescribióllasipro: u ones'iChuckV' p i IWQÍ1 990) P IElfautor¿de Íluego)msplra5) famosa a % | Chucky¡((el A e ee ltema(6€fanosicuanIhzoílasic¡ntas* dorderidiódejar: ThelBlueílguana ”Manisibestifriend: s a ea,11
1219.0,1232.17,277.0,43.5,49.17,C)Una(gata mamátsorprendióta Ios&medlcos&y(enfennerastde) unihospitalidelEstamibul .qu|al¡aI|IIwar(axsu(gatnta(eníerma¡ |paratqueílafat¡endam La(gatalllegolcomsu(crla(coligadatde:la boca; traspusolla: |puerta(del(centro'de¡saludW!la colocóldelizadamenterelante,11
1788.0,1243.56,223.22,40.78,58.11,talla madre*llos?medlcosil&h|C|elronítomograñasfallgatlto w'llamarontauniveterina |r|o]para(quellotatle da: la (crlatselrecupero]luggo[dell tr$tamlentoxy5yarestafal,11
2228.96,944.46,87.0,35.12,49.42,< 'íLaINASA iestá |pub|lcac¡on irio:de Facebookique uniwideoton— a %ura5'…de ttese'l(alejarse)ien'cada N em ee sl d selle uno (de lositestigos. ¡comentó: ME a ne (.,11
595.84,1732.88,159.92,49.36,75.68,CLUBES DE La LIGA Y |A FEDERACIÓN SE REUNEN HOY PARA DEFINIR PROPUESTA QUE MARCARÍA EL REGRESO DEL FUTBOL PROFESIONAL Y QUE INCLUIRÍA PRUEBAS MOLECULARES,13
1332.45,2116.42,64.13,24.86,89.61,"a espera desespera y la vida sin fútbol aún más. Porque mientras los esta— dios siguen en silencio y as, debido a la pandemia del coronavirus, desde la Federa— ción Peruana de Fútbol se sigue pensando en propuestas para que el torneo de Primera División pue— da volver y en las próximas horas podrían llegar a un consenso para trasladárselas al gobierno. Se supo que hoy por la tarde habrá una reunión por videoconferencia entre el presidente de la FPF, Agus— tan Lozano, y las de los clubes profesionales para hablar del tema. Es probable que desde la Viena se presente al Ministe— rio de Salud un protocolo en el que han trabajado los doctores Jorge Alva y Julio Segura, el infectólogo Eduardo Gotuzzo y el preparador físico de la selección nacional, Nés— tor Bonillo. A esa propuesta se le apuntarán varias partes de la pro— posición elaborada por Sporting",13
1811.11,2090.06,64.96,24.27,89.55,"Cristal y el comando técnico lidera— do por Roberto Mosquera. Uno de los apuntes más importantes sería que la Liga 1 se comprometería a realizar pruebas de descarte en los equipos profesionales previas a arrancar el tomeo, aunque por ahora no se conoce quién financia— rá esta iniciativa. Lo que sí queda claro es que deberán ser molecula— res por orden del máximo ente de Por su lado, las instituciones están dispuestas a poner todo de su par— te —incluso no descartan jugar con guantes o mascarillas—, ya que la televisión les estaría pidiendo su apoyo para agilizar el regreso del fútbol y, con ello, seguir pagando los derechos del campeonato, úni— co ingreso que tienen por ahora. Por otra parte, los clubes tendrán hasta el 29 de mayo para hacer uso, según el presupuesto que pre— sentaron, de los 50 mil dólares que la Federación ya empezó a entre— darles como ayuda económica que viene desde Conmebol.",13
2239.57,1892.79,48.43,28.36,87.64,dió la cancha de su escenario en caso la Liga 1 se jugase solo,13
2285.0,2291.81,85.04,33.27,90.23,"La FPS y el hipódromo han tenido un acercamiento para ver las condiciones que puede haber para el retorno del deporte”. Víctor Zamora, Ministro de Salud",13
2055.18,1533.55,132.27,36.73,47.09,fsum100cupanel ra ie lEl[quejjuega o l o 't0dos)lo*hace dsñiés!ifámbi€m“ (es'elque¿usaehumfo]m distinto,14
1852.65,2101.9,190.87,41.55,55.58,"let0(goleno 200 'trraslada(esa5¡ngulandad%úla Xv1daim¡sma… (¿p l |1Í'os*sejgu ¡Qorestienes (gnlllr&ta%mm. Nousolastedessociales:, f¿l)&' ee 'tenerjasjpero)no)me]llamaila Esos¡'jpero“& _eees;mejhan (ocumda cosasextrañasconese t fewq,ueíte¡reñleres») Haugente;ála(que]llamoypne (corta'1porquejpreñeremahdan F e[ partido? eesome |los)m010c0n'agu amíumns¿aellabuíéllmjla¡ W o porque eso tamibién; _1rect0'del&envase",14
2309.13,479.73,200.67,42.67,58.13,"a e íl""ampocogporquedespu1 (estanmlrahdoesaraya!q1 odelopartudo¿¿(l?ldes¡uníunft'o'rme) gemela 13 lo busco l que la si media ¡mequedenrsabre)lasmd¡ D)espuesícualqu¡encalor igual oCuanÍds¿g&fresde) (chl nooo",14
2401.8,758.0,185.4,44.0,58.0,oa110)much0fres > í¿l_ll'efauegala ngatosfñ &u'ñmlaíloamñsfchlbd,14
