left,top,width,height,conf,text,page
628.5,116.67,114.0,33.0,64.33,s ea Whatsapp 951—665—767 — facebook.com/tromepe,1
397.33,517.0,206.67,64.67,86.83,DIVERSIÓN SANA PARA CHICOS Y GRANDES,1
510.25,742.0,167.75,42.5,60.5,[ SALUERONALAS CALLES CON,1
994.29,2372.57,107.0,40.71,44.14,TEMENE ESTE CONTAGIADACOMO /“4g M o la,1
1535.17,285.67,67.33,26.33,78.42,ea ANO 18 MARTES 19 DE MAYO DEL VÍA AÉREA S 1.00,1
1834.33,777.56,224.0,69.83,68.17,"DE MARTÍN DE PORRES, ATE, EL AGOSTINO COMAS, VILLAE SALVADOR LAVICTORIAY SAN DE MIRAFLORES EVITEMOS DONDEMAYMÁS PERO DESCONTAMOS",1
1944.78,2060.0,198.33,78.22,67.33,"ENTREGAS REGIONES FIG areoUPA, CALLAD ICA, LIBERTAD, LAMBAYEQUE FLORERO",1
1177.67,158.5,79.83,23.5,91.67,MARTES 19 DE MAYO DEL 2020,10
431.25,254.0,187.25,38.0,87.75,ENCUESTA PISOS NACIONAL URBANA,10
827.4,334.8,352.6,121.6,54.6,19% cle peruanos ee acuerdo,10
1140.0,476.0,370.25,131.0,85.0,que empiecen a trabajar,10
810.06,638.06,82.94,38.76,87.88,3$ DESDE EL 24 DE MAYO Y UN 52 % PROPONE QUE SE PROMUEVA QUE LA GENTE,10
767.2,688.4,144.8,39.6,89.8,LABOR DESDE SU CASA PARA EVITAR CONGESTIÓN EN TRANSPORTE PÚBLICO,10
792.0,834.0,110.56,29.0,90.44,"se permitan operar las siguientes actividades económicas, siempre que",10
763.18,795.18,63.12,40.59,88.0,[[© / D ¿Estaría de acuerdo o en desacuerdo con que a partir del 24 de mayo,10
882.69,868.92,77.69,27.31,91.0,"cumplan con los protocolos de cuidado de la salud, aforo y distancia social?",10
403.5,946.0,94.0,26.0,90.75,De acuerdo En desacuerdo,10
362.89,1154.33,102.78,25.22,88.78,Fábricas Tiendas de servicio esenciales [* Construcción civil Oficinas,10
292.0,1462.86,82.57,27.43,91.29,"Tiendas de ropa, calzado y otros productos",10
1062.83,1178.17,56.0,34.17,59.17,No precisa Vd . 1 e,10
1021.13,1681.47,60.27,20.87,89.0,"Base: Total de entrevistados, Perú, mayo del 2020 // (*) Ferreterías , ópticas, repuestos, etc",10
666.62,1797.08,94.92,31.5,89.23,"© Conforme se reinicien las actividades económicas, habrá / más congestión en el transporte público, ¿qué medidas le © parecerían más efectivas para reducir esa congestión?",10
435.0,1940.29,83.57,29.0,85.0,Promover que Aggerate trabaje este su casa,10
353.7,2061.0,76.1,26.8,90.4,Que se construyan más ciclovías y se amplíen las veredas,10
409.0,2166.67,80.33,28.22,92.0,Promover el uso del comercio electrónico y el delivery,10
403.0,2272.33,98.67,28.67,90.33,Permitir que circulen los autos particulares,10
356.44,2403.69,79.0,29.75,86.12,"Postergar el toque de queda hasta más tárde, para ampliar el horario para el transporte público",10
466.29,2524.86,73.71,27.71,88.86,Permitir que circulen todo tipo de taxis,10
383.62,2612.75,62.12,20.88,91.62,"Base: Total de entrevistados, Perú, mayo del 2020",10
1587.06,2073.12,76.0,30.53,72.06,Diría que es... Muy probable l 3 Nada probable No precisa Formal 20) no Informal o ],10
1643.62,2612.75,62.25,21.0,91.12,"Base: Total de entrevistados, Perú, mayo del 2020",10
2035.05,1779.05,81.21,26.16,90.84,¿Qué tan probable es que una empresa ... cumpla con los requerimientos y protocolos sanitarios frente al COVID 19,10
295.22,544.78,56.69,25.06,86.58,"ol a © cia de 1.5 metros, en el Domino Park de Brookiyn, en Nueva York, se colocaron cir— culos sobre el césped y los ciudadanos que no los res— metan son intervenidos por la policía.",11
506.25,742.84,63.78,24.44,88.69,"Esta es una de las medidas dispuestas por el alcalde Bill de Blaseio y las personas hablan de 'playas de estaciona— miento humanas”. La mayoría respeta los círculos, pues las cifras de",11
414.75,945.0,42.25,32.75,39.75,i i | F,11
386.0,1850.5,238.25,135.5,39.0,a [LAS /Al PIP,11
292.0,2107.6,164.0,51.6,89.2,Rodeos ponen barrera al virus,11
241.22,2284.78,70.17,25.22,85.83,G» Como 'héroes' en la lucha contra el coronavirus fueron calificados los rodeos de Casamarca por el congre—,11
387.81,2514.19,60.61,24.06,90.94,Indicó que dicha región tiene la tasa más baja de letalidad por Covid—19 en el norte del país. Destacó que los rodeos con— trola el ingreso y salida de sus comunidades.,11
906.75,2133.0,112.25,54.0,89.0,en morral y polera,11
882.8,2227.0,77.0,24.2,89.2,Efectivos del Escuadrón de Emer—,11
870.38,2337.5,71.38,27.25,80.38,"a Brigham Joseph Tejado Cedrin (29), quien deam—",11
1012.12,2497.51,54.71,23.51,90.39,"burlaba por las calles con 'ketes' de droga, en Barranco. La interven— ción fue entre la avenida Manuel de la Fuente y el jirón Mariano de los Santos. En su morral se halló 45 envoltorios de PBC y en su polera",11
999.0,2608.0,66.6,26.0,76.8,otros 25 paquetitos. [MRC] [+],11
1477.2,691.2,22.8,20.0,38.6,el 3 n ss e,11
1535.2,1002.8,72.1,22.8,85.1,numerosas personas E registrar su solicitud para recibir hasta el,11
1451.3,1139.3,64.96,24.09,89.13,"25% del dinero que tienen en alguna Administrado— ra de Fondos de Pensiones (AFP), en el primer día para realizar dicho trámite. Sin",11
1827.73,611.77,81.2,32.27,74.67,"5 hipopótamo EE zoológico a d e la e G» más de 30 años, en el Zoológico de San Diego, California (Esta— dos Unidos), nació un hipopótamo pigmeo, una espe—",11
1791.6,810.0,60.6,24.0,87.6,cie en peligro de extinción.,11
1866.74,1259.15,65.03,24.05,90.26,"embargo, hubo críticas por— que el monto que se retire podría ser embargado por la Sunt u otra institución. Giovanna Prialé, presiden— ta de la Asociación de AFP, sostuvo que el Congreso ”cometió un error' cuan— do aprobó por insistencia la ley que permite el retiro de fondos de pensiones, al no señalar que el dinero que se cobre es intangible. Dijo que el monto que un mportante retire podría ser embargado si se tiene una deuda con la Sunt o si hay una cobranza coactive con alguna municipaliddad. CUENTAS INTOCABLES Ante esta situación, la",11
1946.28,1763.48,59.03,23.76,88.79,"SOLICITAR EL RETIRO ©Se debe ingresar a la web consultaretiroafp.pe de 8 de la mañana a 8 de la noche, de lunes: a vienes. Todo el trámite se hace",11
1870.2,1855.6,58.6,24.0,92.0,por internet y es gratuito.,11
1918.38,1902.0,91.5,24.0,81.0,Retiro mínimo: 4.300 soles. Retiro máximo: 12.900 soles.,11
